transaction_ref,merchant_id_raw,customer_id_raw,amount_raw,status_raw,payment_method_raw,channel_raw,created_at_raw,source_system
TX-00000295,220,827,3563.53,FAILED,Transfer,Web,2026-08-19 15:29:00,switch_api
TX-00000296,274,409,2108.11,failed,Card,Web,2026-01-14 17:38:00,pos_gateway
TX-00000297,347,9,4674.14,SUCCESS,Card,Mobile,2026-01-07 12:33:00,mobile_app
TX-00000298,67,211,3476.04,FAILED,USSD,Mobile,2026-04-24 15:06:00,mobile_app
TX-00000299,34,1688,4475.76,success,Transfer,Web,2026-03-02 19:26:00,partner_feed
TX-00000300,267,1222,4083.93,error,Transfer,Web,2026-09-22 23:53:00,pos_gateway
TX-00000301,462,1004,1969.44,failed,Card,POS,2026-05-05 18:50:00,partner_feed
TX-00000302,117,460,2252.76,SUCCESS,Card,Mobile,2026-01-07 23:06:00,switch_api
TX-00000303,259,347,4331.4,success,Transfer,Mobile,2026-08-03 16:48:00,switch_api
TX-00000304,449,1312,4044.79,failed,USSD,Mobile,2026-05-17 14:28:00,switch_api
TX-00000305,25,1356,2949.97,success,USSD,POS,2026-08-05 05:47:00,switch_api
TX-00000306,60,854,3161.06,FAILED,Transfer,POS,2026-09-09 03:07:00,mobile_app
TX-00000307,360,314,5646.73,SUCCESS,USSD,Mobile,2026-06-22 17:20:00,switch_api
TX-00000308,216,1356,2217.67,success,USSD,Mobile,2026-04-20 15:11:00,mobile_app
TX-00000309,311,1436,3918.83,SUCCESS,Transfer,POS,2026-08-15 18:05:00,switch_api
TX-00000310,59,1608,2694.33,success,Transfer,POS,2026-04-13 22:19:00,pos_gateway
TX-00000311,135,1703,2673.54,error,Card,Web,2026-10-11 05:54:00,partner_feed
TX-00000312,83,81,5163.6,error,Transfer,POS,2026-04-18 12:49:00,partner_feed
TX-00000313,121,6,4503.94,success,USSD,POS,2026-05-01 08:51:00,switch_api
TX-00000314,294,1371,4477.21,FAILED,Card,POS,2026-11-01 02:22:00,switch_api
TX-00000315,371,208,5725.81,failed,USSD,POS,2026-09-21 10:35:00,partner_feed
TX-00000316,136,951,3012.43,success,Card,POS,2026-04-18 18:40:00,switch_api
TX-00000317,149,738,4192.18,failed,Transfer,Mobile,2026-11-07 07:03:00,switch_api
TX-00000318,436,1553,2552.6,success,Card,POS,2026-02-04 14:06:00,pos_gateway
TX-00000319,184,1832,3505.48,FAILED,USSD,Web,2026-04-30 15:52:00,switch_api
TX-00000320,418,702,2793.16,SUCCESS,Card,Web,2026-05-16 16:01:00,partner_feed
TX-00000321,140,1712,3129.09,FAILED,USSD,Web,2026-06-16 05:17:00,partner_feed
TX-00000322,454,1633,4014.14,SUCCESS,Card,POS,2026-08-25 05:42:00,switch_api
TX-00000323,433,327,1980.07,success,Transfer,Mobile,2026-12-10 03:24:00,partner_feed
TX-00000324,292,1390,8486.17,FAILED,Card,Mobile,2026-10-20 02:17:00,partner_feed
TX-00000325,184,1253,1802.61,success,USSD,Mobile,2026-10-11 16:26:00,pos_gateway
TX-00000326,472,1000,1624.42,success,Transfer,Web,2026-06-25 21:12:00,switch_api
TX-00000327,134,1342,5319.08,failed,Card,Mobile,2026-01-24 01:26:00,pos_gateway
TX-00000328,448,693,4428.57,error,USSD,Mobile,2026-09-01 21:11:00,switch_api
TX-00000329,339,1489,4072.69,SUCCESS,Transfer,Web,2026-06-07 14:16:00,partner_feed
TX-00000330,430,1693,4081.31,error,USSD,POS,2026-02-24 02:57:00,switch_api
TX-00000331,479,322,2962.76,error,Transfer,Web,2026-08-23 06:06:00,pos_gateway
TX-00000332,385,1007,1903.35,failed,Card,Web,2026-01-28 06:10:00,mobile_app
TX-00000333,260,457,3096.11,error,USSD,Web,2026-01-19 07:58:00,partner_feed
TX-00000334,121,162,2124.77,FAILED,Transfer,Mobile,2026-10-25 11:57:00,partner_feed
TX-00000335,439,1021,4854.01,FAILED,Transfer,POS,2026-02-02 01:07:00,partner_feed
TX-00000336,335,37,2769.64,success,Transfer,Web,2026-09-29 07:59:00,switch_api
TX-00000337,282,1,1972.88,success,USSD,Mobile,2026-07-22 20:17:00,mobile_app
TX-00000338,261,1152,2538.45,SUCCESS,USSD,Mobile,2026-11-21 01:54:00,partner_feed
TX-00000339,175,745,3664.57,success,Card,Web,2026-12-13 00:19:00,mobile_app
TX-00000340,393,1270,2248.77,error,Transfer,Mobile,2026-07-23 22:40:00,mobile_app
TX-00000341,232,234,1976.12,success,USSD,POS,2026-09-18 15:44:00,switch_api
TX-00000342,182,1700,3367.22,failed,USSD,Mobile,2026-05-05 06:49:00,mobile_app
TX-00000343,55,94,3369.38,SUCCESS,Transfer,POS,2026-09-13 15:00:00,partner_feed
TX-00000344,131,1252,2313.53,SUCCESS,Card,POS,2026-02-08 22:38:00,partner_feed
TX-00000345,235,1689,2355.44,SUCCESS,USSD,Web,2026-03-20 11:50:00,switch_api
TX-00000346,213,96,3347.69,error,Card,Web,2026-10-03 16:04:00,partner_feed
TX-00000347,302,1959,1445.13,error,Card,Web,2026-08-28 17:40:00,switch_api
TX-00000348,377,100,1474.79,error,Transfer,Mobile,2026-07-13 02:23:00,partner_feed
TX-00000349,261,1600,2081.36,SUCCESS,USSD,Mobile,2026-12-03 13:16:00,pos_gateway
TX-00000350,418,263,2679.21,success,Transfer,Mobile,2026-09-23 23:09:00,mobile_app
TX-00000351,452,788,3482.32,FAILED,USSD,Mobile,2026-07-03 12:58:00,pos_gateway
TX-00000352,204,1974,6233.41,failed,Transfer,Web,2026-04-10 14:43:00,pos_gateway
TX-00000353,212,1234,4577.14,error,Transfer,Mobile,2026-02-20 07:26:00,mobile_app
TX-00000354,378,1916,2751.86,error,USSD,POS,2026-09-17 04:27:00,pos_gateway
TX-00000355,320,1464,2952.75,failed,USSD,Web,2026-03-18 08:29:00,pos_gateway
TX-00000356,333,1998,1805.76,SUCCESS,USSD,Mobile,2026-09-16 15:32:00,mobile_app
TX-00000357,60,1559,2953.49,failed,USSD,Web,2026-09-16 15:09:00,partner_feed
TX-00000358,383,1831,2580.33,error,Transfer,Web,2026-09-03 11:37:00,switch_api
TX-00000359,55,52,3502.94,FAILED,Card,POS,2026-07-10 07:41:00,switch_api
TX-00000360,137,1537,1971.17,SUCCESS,Transfer,Mobile,2026-03-14 18:46:00,mobile_app
TX-00000361,430,128,3864.83,failed,Card,Mobile,2026-02-23 07:30:00,switch_api
TX-00000362,417,927,6414.84,success,USSD,Mobile,2026-05-11 14:12:00,pos_gateway
TX-00000363,332,1150,2823.18,FAILED,Card,Mobile,2026-09-28 07:18:00,mobile_app
TX-00000364,341,97,3644.07,FAILED,Transfer,Web,2026-09-10 06:58:00,mobile_app
TX-00000365,28,27,4209.39,failed,Card,Mobile,2026-07-21 00:32:00,partner_feed
TX-00000366,116,1867,2439.11,failed,USSD,Mobile,2026-10-30 04:30:00,pos_gateway
TX-00000367,372,1975,3334.39,SUCCESS,Transfer,Web,2026-10-10 14:04:00,pos_gateway
TX-00000368,39,383,2999.79,SUCCESS,USSD,Mobile,2026-09-06 13:09:00,switch_api
TX-00000369,21,878,3130.16,failed,USSD,Web,2026-05-18 08:00:00,pos_gateway
TX-00000370,300,1733,2025.34,failed,Card,Web,2026-02-28 14:13:00,partner_feed
TX-00000371,480,318,3017.71,success,Card,Web,2026-09-16 09:21:00,switch_api
TX-00000372,478,1281,3823.8,error,USSD,Web,2026-10-09 16:21:00,partner_feed
TX-00000373,294,1127,6158.4,failed,Card,Mobile,2026-10-15 14:19:00,mobile_app
TX-00000374,113,1960,4815.69,SUCCESS,USSD,POS,2026-07-11 06:58:00,pos_gateway
TX-00000375,279,1100,8748.09,FAILED,Card,Web,2026-06-01 10:27:00,pos_gateway
TX-00000376,110,1359,2031.09,failed,Transfer,Web,2026-11-18 15:14:00,mobile_app
TX-00000377,487,1542,4610.82,error,USSD,Web,2026-03-21 12:48:00,switch_api
TX-00000378,343,709,3267.14,FAILED,Card,Mobile,2026-02-11 18:27:00,pos_gateway
TX-00000379,350,1814,8909.75,failed,Transfer,POS,2026-01-15 12:27:00,partner_feed
TX-00000380,277,1483,1989.92,failed,Card,Mobile,2026-04-04 10:07:00,mobile_app
TX-00000381,412,1042,1958.9,FAILED,Transfer,POS,2026-07-07 06:06:00,mobile_app
TX-00000382,334,395,2209.02,failed,USSD,POS,2026-11-24 01:18:00,switch_api
TX-00000383,498,1959,1030.76,error,USSD,POS,2026-03-02 22:43:00,switch_api
TX-00000384,344,1290,2291.87,SUCCESS,USSD,Web,2026-03-18 17:50:00,switch_api
TX-00000385,276,1698,2039.45,FAILED,USSD,POS,2026-03-16 20:22:00,pos_gateway
TX-00000386,236,1469,3213.76,failed,Card,POS,2026-01-09 15:33:00,switch_api
TX-00000387,92,1627,3536.45,failed,USSD,POS,2026-01-20 18:12:00,pos_gateway
TX-00000388,133,835,7616.6,FAILED,Transfer,Mobile,2026-11-28 16:19:00,partner_feed
TX-00000389,162,35,4794.44,FAILED,USSD,POS,2026-06-07 15:49:00,switch_api
TX-00000390,369,1267,2234.0,success,USSD,Mobile,2026-08-22 12:50:00,switch_api
TX-00000391,435,149,1902.25,failed,USSD,POS,2026-09-13 04:24:00,mobile_app
TX-00000392,352,618,3812.19,error,Card,Web,2026-10-14 11:57:00,partner_feed
TX-00000393,203,1684,1540.53,success,Transfer,POS,2026-05-19 20:50:00,pos_gateway
TX-00000394,383,801,7448.21,error,Transfer,Mobile,2026-02-19 15:43:00,pos_gateway
TX-00000395,347,1817,5376.11,failed,Card,Mobile,2026-04-19 12:27:00,pos_gateway
TX-00000396,22,11,2357.63,error,USSD,Web,2026-02-14 20:50:00,switch_api
TX-00000397,108,1533,1265.77,failed,Card,Web,2026-04-21 22:25:00,pos_gateway
TX-00000398,95,453,5866.05,error,Transfer,POS,2026-02-28 14:26:00,switch_api
TX-00000399,344,1638,2815.04,error,Card,Mobile,2026-03-08 00:43:00,partner_feed
TX-00000400,282,150,5535.34,failed,USSD,POS,2026-08-23 17:15:00,mobile_app
TX-00000401,102,1487,1343.17,error,Transfer,Web,2026-02-05 18:06:00,mobile_app
TX-00000402,344,1343,2209.04,SUCCESS,Card,Web,2026-02-16 16:21:00,switch_api
TX-00000403,100,651,2988.78,FAILED,Transfer,Web,2026-11-24 17:21:00,mobile_app
TX-00000404,300,313,3051.81,error,USSD,Web,2026-09-10 11:31:00,mobile_app
TX-00000405,87,10,2380.27,failed,Card,POS,2026-06-05 22:36:00,partner_feed
TX-00000406,431,737,4070.11,SUCCESS,USSD,Mobile,2026-04-11 17:39:00,mobile_app
TX-00000407,246,948,1747.93,FAILED,Transfer,Web,2026-11-16 15:05:00,partner_feed
TX-00000408,56,360,2776.12,error,Card,Web,2026-07-20 20:34:00,pos_gateway
TX-00000409,276,403,3165.76,failed,USSD,Mobile,2026-11-21 12:16:00,switch_api
TX-00000410,39,1828,3855.36,success,USSD,Mobile,2026-09-22 20:20:00,switch_api
TX-00000411,298,1186,4254.82,FAILED,USSD,POS,2026-10-23 20:58:00,switch_api
TX-00000412,134,1114,1698.8,error,Transfer,Mobile,2026-07-20 19:54:00,pos_gateway
TX-00000413,201,458,1384.29,error,USSD,Web,2026-05-14 04:34:00,pos_gateway
TX-00000414,257,1046,5646.77,success,Transfer,Web,2026-06-19 04:37:00,switch_api
TX-00000415,123,1737,3519.79,error,USSD,POS,2026-08-30 06:34:00,pos_gateway
TX-00000416,82,367,2050.33,error,USSD,Mobile,2026-06-12 11:08:00,pos_gateway
TX-00000417,375,991,6474.17,failed,Card,POS,2026-09-25 22:33:00,partner_feed
TX-00000418,33,542,3158.45,failed,Card,POS,2026-03-26 09:03:00,pos_gateway
TX-00000419,465,1621,5375.72,failed,Transfer,Web,2026-07-08 13:21:00,partner_feed
TX-00000420,24,82,3083.31,failed,Card,Mobile,2026-11-17 23:07:00,mobile_app
TX-00000421,380,540,8352.98,error,USSD,Mobile,2026-10-31 23:13:00,pos_gateway
TX-00000422,335,776,7170.07,failed,USSD,Mobile,2026-05-18 03:18:00,switch_api
TX-00000423,129,771,2632.05,SUCCESS,USSD,Web,2026-07-08 02:40:00,mobile_app
TX-00000424,445,707,4845.4,FAILED,Transfer,Mobile,2026-10-25 13:07:00,switch_api
TX-00000425,452,285,4116.21,FAILED,Card,POS,2026-07-02 17:07:00,switch_api
TX-00000426,330,576,5909.5,SUCCESS,Card,POS,2026-07-07 08:07:00,pos_gateway
TX-00000427,309,1470,1840.03,success,USSD,POS,2026-05-12 21:09:00,partner_feed
TX-00000428,170,1476,4200.78,success,Transfer,Mobile,2026-10-23 08:08:00,partner_feed
TX-00000429,108,1210,5060.46,SUCCESS,USSD,Web,2026-06-24 09:45:00,switch_api
TX-00000430,23,262,1237.23,error,USSD,POS,2026-03-30 17:13:00,pos_gateway
TX-00000431,263,81,1649.74,error,Card,POS,2026-08-18 05:00:00,pos_gateway
TX-00000432,473,369,1075.33,error,Transfer,Mobile,2026-04-05 00:42:00,switch_api
TX-00000433,369,1491,2605.28,failed,Card,POS,2026-11-16 20:31:00,partner_feed
TX-00000434,242,1777,4267.45,FAILED,Card,POS,2026-08-09 19:54:00,partner_feed
TX-00000435,74,1628,6318.13,error,Card,Mobile,2026-08-07 18:12:00,mobile_app
TX-00000436,371,1405,3093.47,failed,Transfer,Mobile,2026-03-03 01:34:00,switch_api
TX-00000437,194,790,6729.85,SUCCESS,Card,POS,2026-03-25 16:08:00,pos_gateway
TX-00000438,441,1863,1495.1,error,USSD,Web,2026-07-10 07:31:00,pos_gateway
TX-00000439,50,364,1271.95,FAILED,USSD,Mobile,2026-08-09 11:02:00,switch_api
TX-00000440,402,1089,2899.3,error,Card,POS,2026-11-16 13:55:00,partner_feed
TX-00000441,67,1848,3612.06,error,USSD,POS,2026-08-29 01:51:00,partner_feed
TX-00000442,216,759,2932.62,success,USSD,Mobile,2026-07-10 01:41:00,partner_feed
TX-00000443,481,1644,1060.27,FAILED,Transfer,Web,2026-03-25 13:16:00,switch_api
TX-00000444,69,522,2851.04,FAILED,Card,POS,2026-06-04 21:58:00,mobile_app
TX-00000445,449,1114,1552.72,FAILED,Transfer,POS,2026-08-06 19:57:00,switch_api
TX-00000446,381,1617,4166.52,success,USSD,Mobile,2026-09-16 04:38:00,switch_api
TX-00000447,4,769,3580.65,SUCCESS,USSD,Web,2026-07-09 05:44:00,partner_feed
TX-00000448,55,317,1863.22,FAILED,USSD,Mobile,2026-05-12 21:33:00,mobile_app
TX-00000449,438,1098,2305.53,FAILED,USSD,Web,2026-04-06 03:17:00,mobile_app
TX-00000450,204,1547,1755.3,SUCCESS,Transfer,Mobile,2026-09-05 19:13:00,partner_feed
TX-00000451,190,1146,2888.98,error,Transfer,Web,2026-03-07 01:40:00,mobile_app
TX-00000452,177,1586,4805.76,FAILED,USSD,POS,2026-07-30 07:35:00,switch_api
TX-00000453,118,915,1820.99,SUCCESS,Card,POS,2026-09-30 06:30:00,partner_feed
TX-00000454,174,1641,3835.38,error,USSD,Mobile,2026-10-14 04:52:00,switch_api
TX-00000455,200,1976,2286.71,success,Card,POS,2026-02-28 12:33:00,partner_feed
TX-00000456,308,892,2005.33,success,Card,Web,2026-12-04 02:18:00,pos_gateway
TX-00000457,41,1248,2825.62,success,USSD,Web,2026-05-16 00:24:00,partner_feed
TX-00000458,336,1068,1776.46,failed,USSD,Mobile,2026-08-12 12:54:00,switch_api
TX-00000459,397,1680,2260.12,SUCCESS,USSD,Web,2026-12-11 07:47:00,partner_feed
TX-00000460,104,1742,1637.72,error,Transfer,POS,2026-01-04 21:35:00,switch_api
TX-00000461,307,1046,7961.42,error,USSD,POS,2026-10-13 10:20:00,pos_gateway
TX-00000462,19,737,3033.98,SUCCESS,USSD,POS,2026-09-03 09:42:00,pos_gateway
TX-00000463,142,1597,2100.93,FAILED,Transfer,Mobile,2026-02-01 14:50:00,partner_feed
TX-00000464,301,411,3317.58,error,Card,Mobile,2026-05-28 14:53:00,switch_api
TX-00000465,47,1126,2818.15,failed,USSD,Mobile,2026-12-01 15:53:00,mobile_app
TX-00000466,494,1671,2669.15,failed,Card,Mobile,2026-05-07 12:17:00,pos_gateway
TX-00000467,477,828,4052.48,error,Card,Web,2026-06-15 13:44:00,pos_gateway
TX-00000468,260,219,4353.58,error,Card,Mobile,2026-05-29 05:35:00,mobile_app
TX-00000469,485,240,2286.44,error,Transfer,Mobile,2026-05-04 18:40:00,mobile_app
TX-00000470,227,1979,2235.21,FAILED,USSD,Web,2026-09-10 17:56:00,pos_gateway
TX-00000471,174,1969,2597.94,FAILED,USSD,Web,2026-10-03 18:54:00,switch_api
TX-00000472,60,529,942.97,success,Transfer,Mobile,2026-06-25 11:31:00,pos_gateway
TX-00000473,360,471,1397.45,failed,Transfer,Web,2026-09-04 10:57:00,switch_api
TX-00000474,427,540,5904.31,SUCCESS,Transfer,POS,2026-09-13 03:50:00,partner_feed
TX-00000475,384,1682,6785.1,failed,Card,Mobile,2026-09-03 06:51:00,pos_gateway
TX-00000476,161,725,2631.95,SUCCESS,USSD,Web,2026-06-23 12:12:00,pos_gateway
TX-00000477,383,1400,3976.98,SUCCESS,Transfer,Mobile,2026-12-11 20:02:00,pos_gateway
TX-00000478,377,496,3482.92,failed,Card,POS,2026-03-27 12:14:00,pos_gateway
TX-00000479,128,1713,13897.17,error,Transfer,POS,2026-10-31 23:49:00,switch_api
TX-00000480,472,161,5217.57,FAILED,USSD,POS,2026-02-13 15:30:00,switch_api
TX-00000481,247,761,2796.27,error,Transfer,Web,2026-11-05 18:01:00,mobile_app
TX-00000482,94,1566,1848.68,error,Transfer,Web,2026-06-28 16:43:00,pos_gateway
TX-00000483,296,263,1335.12,success,USSD,Web,2026-10-01 03:04:00,partner_feed
TX-00000484,277,67,3300.18,error,Transfer,Web,2026-12-09 02:49:00,pos_gateway
TX-00000485,500,247,2042.29,error,Transfer,Web,2026-06-16 11:02:00,switch_api
TX-00000486,346,432,1463.92,FAILED,USSD,POS,2026-01-05 07:17:00,mobile_app
TX-00000487,314,1766,2157.52,failed,Card,Mobile,2026-05-12 15:43:00,mobile_app
TX-00000488,138,966,1735.8,error,Transfer,Web,2026-03-28 08:09:00,pos_gateway
TX-00000489,218,432,6929.69,FAILED,USSD,Web,2026-07-01 14:19:00,mobile_app
TX-00000490,206,573,4632.35,FAILED,Card,Mobile,2026-11-08 01:12:00,pos_gateway
TX-00000491,352,469,2969.1,success,USSD,Web,2026-07-29 16:13:00,pos_gateway
TX-00000492,222,1754,6247.72,FAILED,Card,POS,2026-07-22 04:38:00,pos_gateway
TX-00000493,413,20,3098.53,SUCCESS,Transfer,Web,2026-06-22 05:01:00,pos_gateway
TX-00000494,435,1292,1937.9,error,USSD,Mobile,2026-11-22 05:30:00,mobile_app
TX-00000495,250,615,6384.08,failed,USSD,Mobile,2026-10-13 22:20:00,switch_api
TX-00000496,51,1415,3902.82,SUCCESS,Card,POS,2026-05-26 01:17:00,mobile_app
TX-00000497,430,1290,1774.68,success,Transfer,Mobile,2026-06-23 12:03:00,mobile_app
TX-00000498,185,738,2710.34,error,USSD,Web,2026-04-05 13:53:00,mobile_app
TX-00000499,211,249,1924.06,failed,USSD,Mobile,2026-01-08 05:19:00,pos_gateway
TX-00000500,295,1331,1493.09,error,Card,Web,2026-07-30 00:37:00,mobile_app
TX-00000501,345,1046,4736.67,FAILED,USSD,Web,2026-04-29 08:40:00,switch_api
TX-00000502,315,587,7744.27,FAILED,USSD,POS,2026-05-19 17:50:00,pos_gateway
TX-00000503,414,1902,1481.36,failed,Transfer,Mobile,2026-08-22 05:28:00,partner_feed
TX-00000504,465,147,3950.05,success,Card,Web,2026-11-06 01:48:00,pos_gateway
TX-00000505,163,1338,2153.13,failed,USSD,Web,2026-04-25 03:14:00,partner_feed
TX-00000506,455,912,2336.57,failed,USSD,Mobile,2026-04-09 18:12:00,partner_feed
TX-00000507,86,377,2216.76,success,Card,Mobile,2026-05-31 17:29:00,pos_gateway
TX-00000508,129,1927,1935.27,success,Card,POS,2026-08-30 00:50:00,partner_feed
TX-00000509,49,131,3054.16,FAILED,USSD,POS,2026-02-07 12:06:00,switch_api
TX-00000510,204,1074,1967.51,success,Card,Web,2026-10-08 16:31:00,pos_gateway
TX-00000511,336,1908,3412.6,FAILED,Transfer,POS,2026-01-31 16:43:00,pos_gateway
TX-00000512,146,908,2907.01,SUCCESS,Card,Mobile,2026-09-26 13:11:00,pos_gateway
TX-00000513,18,1359,2645.26,failed,Transfer,Web,2026-01-11 09:39:00,partner_feed
TX-00000514,277,1915,1893.57,failed,USSD,Web,2026-11-14 02:01:00,pos_gateway
TX-00000515,358,1105,2234.15,SUCCESS,USSD,Mobile,2026-12-12 07:59:00,partner_feed
TX-00000516,384,1303,4348.98,error,Transfer,Mobile,2026-08-18 18:10:00,mobile_app
TX-00000517,178,987,3829.38,error,Card,POS,2026-11-27 22:17:00,partner_feed
TX-00000518,188,845,1828.45,failed,Card,Web,2026-04-23 02:11:00,switch_api
TX-00000519,268,1670,3132.75,SUCCESS,Transfer,Web,2026-01-01 00:48:00,partner_feed
TX-00000520,5,1409,4340.28,FAILED,Transfer,Web,2026-07-14 19:45:00,switch_api
TX-00000521,221,1635,1293.75,failed,USSD,POS,2026-10-06 20:16:00,switch_api
TX-00000522,192,387,3911.52,FAILED,USSD,Web,2026-07-19 14:21:00,partner_feed
TX-00000523,84,1465,2140.27,FAILED,Transfer,POS,2026-04-01 23:37:00,mobile_app
TX-00000524,217,1281,3965.15,SUCCESS,USSD,Mobile,2026-01-29 20:08:00,mobile_app
TX-00000525,333,1522,2035.24,error,Transfer,Web,2026-04-14 15:32:00,pos_gateway
TX-00000526,36,374,1209.01,SUCCESS,Transfer,POS,2026-11-07 17:50:00,partner_feed
TX-00000527,232,558,1321.11,error,Transfer,POS,2026-08-13 21:48:00,mobile_app
TX-00000528,78,102,3053.5,error,Card,POS,2026-01-08 01:28:00,switch_api
TX-00000529,138,257,3394.33,FAILED,USSD,POS,2026-04-13 17:09:00,pos_gateway
TX-00000530,78,31,1896.64,FAILED,Card,Web,2026-02-02 20:09:00,partner_feed
TX-00000531,403,1638,4102.27,FAILED,Transfer,Web,2026-04-24 10:35:00,switch_api
TX-00000532,42,1728,1298.86,SUCCESS,Card,Web,2026-05-01 05:45:00,partner_feed
TX-00000533,279,963,2884.08,SUCCESS,Card,Web,2026-01-26 23:46:00,partner_feed
TX-00000534,7,250,1627.0,SUCCESS,Transfer,Web,2026-10-29 13:22:00,pos_gateway
TX-00000535,18,408,2151.85,FAILED,USSD,POS,2026-09-26 13:24:00,pos_gateway
TX-00000536,200,1396,3052.45,failed,Transfer,POS,2026-06-22 03:36:00,switch_api
TX-00000537,480,1126,1938.74,error,Card,Web,2026-09-29 03:30:00,partner_feed
TX-00000538,153,407,2459.52,failed,Card,Mobile,2026-08-21 11:28:00,pos_gateway
TX-00000539,121,1297,4930.26,FAILED,Transfer,POS,2026-02-11 02:47:00,pos_gateway
TX-00000540,142,1198,2234.01,success,Transfer,POS,2026-10-17 05:29:00,switch_api
TX-00000541,298,1605,4527.14,FAILED,USSD,Mobile,2026-01-16 06:56:00,pos_gateway
TX-00000542,395,184,1694.51,SUCCESS,Card,Web,2026-05-16 05:19:00,switch_api
TX-00000543,317,694,3885.09,success,Card,Web,2026-09-07 17:52:00,pos_gateway
TX-00000544,275,1621,6128.98,success,Card,Web,2026-09-13 08:17:00,pos_gateway
TX-00000545,286,1615,866.25,failed,Transfer,Mobile,2026-04-26 07:42:00,pos_gateway
TX-00000546,353,774,2001.3,failed,USSD,POS,2026-01-08 18:35:00,mobile_app
TX-00000547,21,994,3978.01,FAILED,USSD,Web,2026-11-24 04:38:00,partner_feed
TX-00000548,291,383,2693.18,error,Transfer,Web,2026-03-11 02:17:00,partner_feed
TX-00000549,445,1703,3588.8,error,USSD,POS,2026-04-11 05:49:00,switch_api
TX-00000550,80,921,2203.95,failed,Transfer,Mobile,2026-07-13 09:08:00,mobile_app
TX-00000551,1,1590,3112.85,error,Transfer,Mobile,2026-06-15 07:48:00,pos_gateway
TX-00000552,10,1270,2757.73,failed,USSD,POS,2026-11-18 11:10:00,mobile_app
TX-00000553,33,1349,5344.86,error,Transfer,POS,2026-09-20 12:13:00,partner_feed
TX-00000554,283,316,3385.34,error,Transfer,Web,2026-10-06 19:05:00,partner_feed
TX-00000555,165,227,3529.11,success,USSD,Mobile,2026-08-22 08:18:00,switch_api
TX-00000556,428,1921,2426.15,SUCCESS,Card,POS,2026-01-16 22:31:00,pos_gateway
TX-00000557,249,393,2336.0,success,Card,Mobile,2026-02-08 23:27:00,partner_feed
TX-00000558,251,1077,2401.19,error,USSD,Mobile,2026-08-28 13:00:00,mobile_app
TX-00000559,188,453,3630.86,error,USSD,POS,2026-01-18 20:55:00,switch_api
TX-00000560,472,428,2415.13,FAILED,Card,Web,2026-12-05 16:18:00,switch_api
TX-00000561,286,1523,3445.72,FAILED,Transfer,Mobile,2026-05-12 09:49:00,switch_api
TX-00000562,316,545,8414.41,error,Card,Mobile,2026-10-27 21:06:00,switch_api
TX-00000563,156,160,4608.06,SUCCESS,USSD,POS,2026-10-31 19:35:00,switch_api
TX-00000564,119,1089,2532.57,FAILED,Card,POS,2026-09-22 00:38:00,pos_gateway
TX-00000565,321,1941,5434.96,SUCCESS,USSD,Mobile,2026-07-27 12:58:00,partner_feed
TX-00000566,55,1570,2430.77,error,Transfer,Mobile,2026-09-29 15:35:00,partner_feed
TX-00000567,341,875,1075.93,success,Card,POS,2026-09-13 18:58:00,partner_feed
TX-00000568,173,1347,1800.75,SUCCESS,USSD,Mobile,2026-07-03 18:04:00,partner_feed
TX-00000569,181,1849,1169.82,failed,USSD,Web,2026-12-06 21:13:00,mobile_app
TX-00000570,392,1297,2500.49,FAILED,USSD,Web,2026-05-31 03:06:00,pos_gateway
TX-00000571,280,439,3008.54,FAILED,USSD,Mobile,2026-07-25 00:50:00,mobile_app
TX-00000572,493,927,6892.7,FAILED,Transfer,POS,2026-05-12 01:48:00,switch_api
TX-00000573,306,34,3510.32,error,Card,Web,2026-04-14 13:50:00,switch_api
TX-00000574,114,440,2671.65,failed,Card,Mobile,2026-04-20 08:21:00,mobile_app
